Breakdown,Bank,12/31/2023,12/31/2022,12/31/2021,12/31/2020
Net Short Term Debt Issuance,RY,0.5214507741330844,0.2611609484956152,0.521049967706457,0.4691618522864936
Net Common Stock Issuance,RY,0.5214771805786881,0.26104476374436925,0.521050521148101,0.4691578648848042
Common Stock Issuance,RY,0.5214976147347525,0.26112975406237027,0.5210716902909853,0.46918502426626274
Common Stock Payments,RY,0.5214559240418642,0.2610025626562992,0.5210288610489195,0.46913463060188365
Net Preferred Stock Issuance,RY,0.5214763581979287,0.2610920900686556,0.5210534668858837,0.4691629258177176
Preferred Stock Issuance,RY,0.5214763581979287,0.26109327399058335,0.5210600501635043,0.4691701529832796
Preferred Stock Payments,RY,0.5214763581979287,0.2610863690523724,0.5210434469141833,0.46915456281778023
Cash Dividends Paid,RY,0.5214485326440633,0.26103439106064086,0.5210213761970078,0.46913143876351215
Net Other Financing Charges,RY,0.5214762528930753,0.26108751478327025,0.5210500168020866,0.46916176122804154
End Cash Position,RY,0.5217872030814327,0.26164053617303495,0.521558152106375,0.4697315666805085
Changes in Cash,RY,0.5214160887202015,0.2608026708056577,0.5210400682422112,0.4696003849989693
Effect of Exchange Rate Changes,RY,0.5214844365845348,0.26105583914304825,0.5210374884900317,0.46916687967155624
Beginning Cash Position,RY,0.5218393941725538,0.26195713217292943,0.5215806557577398,0.4692878819766674
Income Tax Paid Supplemental Data,RY,0.5215012502594512,0.2611435104713502,0.5210687668693978,0.46917559252765145
Interest Paid Supplemental Data,RY,0.5217506422392569,0.26119202071756437,0.5210837499629384,0.46922437110264437
Capital Expenditure,RY,0.5214626685669947,0.2610684574593364,0.5210402735512082,0.4691491903691099
Issuance of Capital Stock,RY,0.5214976147347525,0.2611354750786534,0.5210817102626858,0.46919338726620013
Issuance of Debt,RY,0.5214838799731671,0.26109519118028574,0.521062304099232,0.46917496949613746
Repayment of Debt,RY,0.5214722212215476,0.26108128200718606,0.5210361004226826,0.4691445943135569
Repurchase of Capital Stock,RY,0.5214559240418642,0.2610013787343714,0.521022277771299,0.4691274034363217
Free Cash Flow,RY,0.5215934421512903,0.26123605497507096,0.5213127275166798,0.46981448738246645
Operating Cash Flow,GS,0.5214132404746445,0.2611540664720222,0.5210781396714339,0.46907296006710186
Cash Flow from Continuing Operating Activities,GS,0.5214132404746445,0.2611540664720222,0.5210781396714339,0.46907296006710186
Net Income from Continuing Operations,GS,0.5215190618232157,0.2611735668119033,0.5211465923689708,0.4692071227148079
Operating Gains Losses,GS,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.46916178519079205
Depreciation Amortization Depletion,GS,0.521500708691634,0.2611063047699947,0.5210590236185194,0.4691709054136464
Depreciation & amortization,GS,0.521500708691634,0.2611063047699947,0.5210590236185194,0.4691709054136464
Deferred Tax,GS,0.5214695384550458,0.26106912962146306,0.5210500525079992,0.4691577977891027
Deferred Income Tax,GS,0.5214695384550458,0.26106912962146306,0.5210500525079992,0.4691577977891027
Stock based compensation,GS,0.5214868134655102,0.26111873976933914,0.521060509877128,0.46917099167954834
Provision for Loan Lease And Other Losses,GS,0.5214815131212255,0.2611082907035509,0.5210516235681499,0.46917663730357484
Change in working capital,GS,0.5213373959076568,0.26101579966727206,0.5209604886896858,0.4689984598756826
Change in Loans,GS,0.5222880179203587,0.2603402690917054,0.520712546833158,0.4691081757252909
Change in Other Working Capital,GS,0.5205257361852268,0.2617630835498669,0.5212979720483316,0.4690520741337339
Investing Cash Flow,GS,0.5213895468826434,0.260507354847639,0.5209140576136947,0.468997137131853
Cash Flow from Continuing Investing Activities,GS,0.5213895468826434,0.260507354847639,0.5209140576136947,0.468997137131853
Net Investment Purchase And Sale,GS,0.5214091235563306,0.26072416532453835,0.52107586788275,0.4690677936980861
Purchase of Investment,GS,0.5212744938085961,0.2606251665367598,0.5208718933942496,0.4689285365696159
Sale of Investment,GS,0.5216109879456632,0.2611865517620787,0.5212540046803043,0.46930104711181236
Net Proceeds Payment for Loan,GS,0.5214495154893611,0.26089485631369713,0.5208914959402221,0.4691082428209924
Payment for Loans,GS,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.4691082428209924
Net PPE Purchase And Sale,GS,0.521481182163115,0.26107959396366326,0.5210467541743303,0.46914578765853365
Purchase of PPE,GS,0.5214647445769606,0.26105892497826644,0.5210292002550885,0.4691315537847147
Sale of PPE,GS,0.5214927957840831,0.2611082219596971,0.5210675841110457,0.4691760238571611
Net Business Purchase And Sale,GS,0.5214788002676228,0.2610713981686408,0.5210500301918038,0.4691606829042674
Purchase of Business,GS,0.5215401175740774,0.2610713981686408,0.5210500301918038,0.4691606829042674
Financing Cash Flow,GS,0.5216157617656813,0.26154280532745006,0.5216513980969169,0.46949908965989967
Cash Flow from Continuing Financing Activities,GS,0.5216157617656813,0.26154280532745006,0.5216513980969169,0.46949908965989967
Net Issuance Payments of Debt,GS,0.5214527247801295,0.2613789276180304,0.5212246811996485,0.46919391444671193
Net Long Term Debt Issuance,GS,0.5214390702508134,0.261393913778174,0.5212210347333326,0.46914326677717716
Long Term Debt Issuance,GS,0.5217280869425753,0.2617468981913835,0.5214852495594906,0.46942692823293286
Long Term Debt Payments,GS,0.5211873415061667,0.2607345685610907,0.5207858153656458,0.4688781285275865
Net Short Term Debt Issuance,GS,0.5214900127272449,0.2610725668141566,0.5210536766581197,0.469212437652877
Net Common Stock Issuance,GS,0.5214472940584074,0.26106081925335084,0.5210268213486668,0.46915254994673516
Common Stock Issuance,GS,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.4691617899833422
Common Stock Payments,GS,0.5214472940584074,0.26106081925335084,0.5210268213486668,0.46915254994673516
Net Preferred Stock Issuance,GS,0.5214788453982742,0.2610875529743002,0.5210477851825542,0.46916178519079205
Preferred Stock Issuance,GS,0.5214838599150998,0.2610875529743002,0.5210597243470526,0.46916346258332964
Preferred Stock Payments,GS,0.521471343681103,0.2610875529743002,0.5210380910273055,0.4691601125908046
Cash Dividends Paid,GS,0.5214553523869462,0.26105942909986146,0.5210378678653522,0.4691505945862913
Common Stock Dividend Paid,GS,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.4691505945862913
Net Other Financing Charges,GS,0.5214877862817743,0.26109185328427004,0.521052248421619,0.4691646607208565
End Cash Position,GS,0.5226877501291138,0.2629346621367522,0.5222150962643229,0.4699086705771767
Changes in Cash,GS,0.5214658327271117,0.26102912069851086,0.5215435349984379,0.46924560689217015
Effect of Exchange Rate Changes,GS,0.5214856400685729,0.2609992476749014,0.5210260313553524,0.4691848277717084
Beginning Cash Position,GS,0.5226889937292866,0.26308139971194033,0.5217455902941404,0.46980181587998254
Income Tax Paid Supplemental Data,GS,0.5214883378786251,0.2611223450025643,0.5210776799578103,0.4691749886663379
Interest Paid Supplemental Data,GS,0.5217773595849039,0.261232846928557,0.5210746717346806,0.4692053590563684
Capital Expenditure,GS,0.5214647445769606,0.26105892497826644,0.5210292002550885,0.4691315537847147
Issuance of Capital Stock,GS,0.5214838599150998,0.2610875529743002,0.5210597243470526,0.46916346258332964
Issuance of Debt,GS,0.5217280869425753,0.2617468981913835,0.5214852495594906,0.46942692823293286
Repayment of Debt,GS,0.5211873415061667,0.2607345685610907,0.5207858153656458,0.4688781285275865
Repurchase of Capital Stock,GS,0.5214422795415817,0.26106081925335084,0.5210148821841686,0.4691508725541976
Free Cash Flow,GS,0.5214016268536763,0.26112543847598846,0.5210573097347185,0.4690427238684744
Operating Cash Flow,SCHW,0.5215745775389923,0.26110326476401247,0.5210594833321431,0.469194628536678
Cash Flow from Continuing Operating Activities,SCHW,0.5215745775389923,0.26110326476401247,0.5210594833321431,0.469194628536678
Net Income from Continuing Operations,SCHW,0.5215017667546842,0.2611424182078943,0.5210761624565282,0.46917760060614644
Depreciation Amortization Depletion,SCHW,0.5214830676214414,0.26109708545537014,0.5210552254020753,0.46916468468360706
Depreciation & amortization,SCHW,0.5214830676214414,0.26109708545537014,0.5210552254020753,0.46916468468360706
Depreciation,SCHW,0.5214803898694566,0.2610925330846028,0.5210524805100504,0.46916377409908666
Amortization,SCHW,0.5214790359499136,0.26109210534506755,0.5210527750838287,0.4691627005678626
Amortization of Intangibles,SCHW,0.5214790359499136,0.26109210534506755,0.5210527750838287,0.4691627005678626
Deferred Tax,SCHW,0.521473961258886,0.2610874154865925,0.5210502667434743,0.46916112861142734
Deferred Income Tax,SCHW,0.521473961258886,0.2610874154865925,0.5210502667434743,0.46916112861142734
Other non-cash items,SCHW,0.5214798783887403,0.2610912956952331,0.5210516905167359,0.46916346258332964
Amortization of Financing Costs And Discounts,SCHW,0.521480520246894,0.2610980555075303,0.5210605009506498,0.46916939096781246
Stock based compensation,SCHW,0.5214779628433129,0.2610903485576909,0.5210511638545263,0.4691627676635641
Change in working capital,SCHW,0.5215355696126057,0.2610219636995024,0.5210146545589762,0.46916633332084395
Change in Receivables,SCHW,0.521465652204506,0.2612704650930358,0.5209332361519562,0.4690917756188234
Changes in Account Receivables,SCHW,0.521465652204506,0.2612704650930358,0.5209332361519562,0.4690917756188234
Change in Payables And Accrued Expense,SCHW,0.5214372650247561,0.2608449711904056,0.5211517563365687,0.46928525086665845
Change in Payable,SCHW,0.5214129145310509,0.26087190350471057,0.5211458559345251,0.4692715825137522
Change in Account Payable,SCHW,0.5214129145310509,0.26087190350471057,0.5211458559345251,0.4692715825137522
Change in Accrued Expense,SCHW,0.521500708691634,0.2610606206599952,0.5210559305938475,0.4691754583362484
Change in Other Current Assets,SCHW,0.521585368779201,0.2610816333646614,0.521029722454059,0.46911288680204644
Change in Other Working Capital,SCHW,0.5215401175740774,0.26272702688187277,0.5210348641054616,0.469112867631846
Investing Cash Flow,SCHW,0.5217642466234049,0.2613323421997246,0.5207123281344439,0.4685586427597781
Cash Flow from Continuing Investing Activities,SCHW,0.5217642466234049,0.2613323421997246,0.5207123281344439,0.4685586427597781
Net Investment Purchase And Sale,SCHW,0.5217719489212491,0.26138812401803696,0.5207665520258421,0.46851899878528985
Purchase of Investment,SCHW,0.521468901611409,0.260697935725184,0.5202835492207276,0.4681928753355828
Sale of Investment,SCHW,0.5217794055077688,0.26177774126715314,0.5215330329969183,0.4694879134330493
Net Proceeds Payment for Loan,SCHW,0.5214768546350944,0.26104334303805593,0.521001626364146,0.4691345922614828
Net PPE Purchase And Sale,SCHW,0.5214728480361508,0.26108013627628823,0.5210459418648204,0.46915876588422445
Purchase of PPE,SCHW,0.5214728480361508,0.26108013627628823,0.5210459418648204,0.46915876588422445
Net Business Purchase And Sale,SCHW,0.5215401175740774,0.2610875529743002,0.5210500301918038,0.46923247051232586
Sale of Business,SCHW,0.5215401175740774,0.2610875529743002,0.5210500301918038,0.46923247051232586
Net Other Investing Changes,SCHW,0.5214716696246967,0.2610833977902441,0.5210482984550467,0.4691609752498239
Financing Cash Flow,SCHW,0.521169244114943,0.2605626325443563,0.5214799427682426,0.46985183093290317
Cash Flow from Continuing Financing Activities,SCHW,0.521169244114943,0.2605626325443563,0.5214799427682426,0.46985183093290317
Net Issuance Payments of Debt,SCHW,0.5215824754029926,0.2611954502720519,0.5210949571562301,0.46917314832709667
Net Long Term Debt Issuance,SCHW,0.5215729678790912,0.26119704665710286,0.5210733015202877,0.46917314832709667
Long Term Debt Issuance,SCHW,0.5217536459348355,0.2612057542119264,0.5210814335418638,0.46917650311217185
Long Term Debt Payments,SCHW,0.5212956801421844,0.2610788454194767,0.5210418981702278,0.469158435198267
Net Short Term Debt Issuance,SCHW,0.5214858657218301,0.2610859565892492,0.5210716858277462,0.4691617899833422
Short Term Debt Issuance,SCHW,0.5215616049839644,0.261247122735544,0.5210996033880966,0.4691677039901747
Short Term Debt Payments,SCHW,0.5214006189357944,0.2609263868280054,0.5210221126314535,0.46915587597650965
Net Common Stock Issuance,SCHW,0.5214621069411103,0.2610616212649793,0.5210500301918038,0.4691617899833422
Common Stock Payments,SCHW,0.5214621069411103,0.2610616212649793,0.5210500301918038,0.4691617899833422
Net Preferred Stock Issuance,SCHW,0.5214740164185712,0.261085567040744,0.5210598760971809,0.4691854651808726
Preferred Stock Issuance,SCHW,0.5214763581979287,0.26109320524672947,0.5210625540406196,0.4691854651808726
Preferred Stock Payments,SCHW,0.5214740164185712,0.26107991476831466,0.521047352248365,0.4691617899833422
Cash Dividends Paid,SCHW,0.5214649451576335,0.2610714363596707,0.5210418981702278,0.46915565551920474
Proceeds from Stock Option Exercised,SCHW,0.5214766039092532,0.26108804181948325,0.5210510165676372,0.46916216859480064
Net Other Financing Charges,SCHW,0.5214758567462462,0.26108683498293755,0.5210495660149411,0.4691615263930863
End Cash Position,SCHW,0.5218498043094838,0.2615360684297708,0.5214666199996342,0.469499952318919
Changes in Cash,SCHW,0.5215553518814828,0.26082313355949294,0.5211516938512218,0.4692815222626749
Beginning Cash Position,SCHW,0.5217708106259297,0.26180048784457804,0.5213649563402162,0.4693802200395863
Income Tax Paid Supplemental Data,SCHW,0.5214844817151862,0.2611038223530494,0.5210591932216039,0.4691656384010784
Interest Paid Supplemental Data,SCHW,0.5215045548260392,0.2610979027434106,0.5210522662745753,0.4691638699500888
Capital Expenditure,SCHW,0.5214728480361508,0.26108013627628823,0.5210459418648204,0.46915876588422445
Issuance of Capital Stock,SCHW,0.5214763581979287,0.26109320524672947,0.5210625540406196,0.4691854651808726
Issuance of Debt,SCHW,0.5218388927208713,0.26136532397317014,0.5211310067381565,0.4691824171190043
Repayment of Debt,SCHW,0.5212199408800501,0.2609176792731819,0.5210139806098775,0.4691525211914345
Repurchase of Capital Stock,SCHW,0.5214597651617527,0.26105398305899374,0.521047352248365,0.4691617899833422
Free Cash Flow,SCHW,0.5215710673772144,0.2610958480660005,0.5210553950051597,0.4691916044375602
Operating Cash Flow,MUFG,0.5888302099044651,0.33624672841316,0.6768391487337329,0.46959003872102373
Cash Flow from Continuing Operating Activities,MUFG,0.5888301748028473,0.26272702688187277,0.676839153196972,0.4763020043086751
Net Income from Continuing Operations,MUFG,0.5293487634963715,0.23456439444933097,0.5257008859739316,0.46959003872102373
Operating Gains Losses,MUFG,0.5108459485873224,0.26272702688187277,0.512794885702897,0.45579737581235047
Gain Loss On Sale of PPE,MUFG,0.5214809615243746,0.2593659395361905,0.5209758065261563,0.46959003872102373
Net Foreign Currency Exchange Gain Loss,MUFG,0.510168336928675,0.26272702688187277,0.5153792617980224,0.4691617899833422
Gain Loss On Investment Securities,MUFG,0.5238930042917044,0.2638621312985458,0.5199759740270551,0.46959003872102373
Earnings Losses from Equity Investments,MUFG,0.5193410315125877,0.26272702688187277,0.5196139339270748,0.47081617348786015
Pension And Employee Benefit Expense,MUFG,0.5218680471216954,0.26122543023054506,0.5210625451141415,0.46959003872102373
Depreciation Amortization Depletion,MUFG,0.52315439605039,0.26272702688187277,0.522636488517387,0.46959003872102373
Depreciation & amortization,MUFG,0.52315439605039,0.26272702688187277,0.522636488517387,0.46959003872102373
Depreciation,MUFG,0.523054466759089,0.26272702688187277,0.5225613588142092,0.46959003872102373
Amortization,MUFG,0.5215762874892298,0.26241761669717933,0.5211251598949816,0.46959003872102373
Amortization of Intangibles,MUFG,0.5215762874892298,0.26272702688187277,0.5211251598949816,0.46959003872102373
Deferred Tax,MUFG,0.5215401175740774,0.3466906918797735,0.5222384702473053,0.4679789071434886
Deferred Income Tax,MUFG,0.5215401175740774,0.2636352536661574,0.5222384702473053,0.470252698994085
Other non-cash items,MUFG,0.519939388732806,0.2628262072499636,0.5238767824843432,0.46959003872102373
Amortization of Financing Costs And Discounts,MUFG,0.5215401175740774,0.26272702688187277,0.5213161017254129,0.4668955080587641
Asset Impairment Charge,MUFG,0.5215674569250999,0.24650091683295994,0.5212340941708362,0.46959003872102373
Provision for Loan Lease And Other Losses,MUFG,0.5215401175740774,0.26272702688187277,0.5232111751793705,0.4679666717630645
Unrealized Gain Loss On Investment Securities,MUFG,0.5215401175740774,0.24426267805660665,0.521072355313606,0.46959003872102373
Change in working capital,MUFG,0.5937506393508953,0.26272702688187277,0.6763436979548667,0.46959003872102373
Change in Receivables,MUFG,0.5222468988823886,0.26272702688187277,0.5211204913469198,0.46959003872102373
Change in Payables And Accrued Expense,MUFG,0.5218972065370365,0.26272702688187277,0.5200908354843877,0.0
Change in Payable,MUFG,0.5218972065370365,1.0,0.5200908354843877,0.46959003872102373
Change in Loans,MUFG,0.5300124448272772,0.26272702688187277,0.5692564398592439,0.4690706404728499
Change in Other Current Assets,MUFG,0.5211889912822023,0.26031399366311514,0.5185116834811537,0.46959003872102373
Change in Other Current Liabilities,MUFG,0.5346044986393811,0.26272702688187277,0.5206425141489923,0.46781292196306956
Change in Other Working Capital,MUFG,0.5711823901722531,0.25892801827242184,0.6319718845931884,0.46959003872102373
Taxes Refund Paid,MUFG,0.5190817659491522,0.26272702688187277,0.5205524950802943,0.46585616688717674
Investing Cash Flow,MUFG,0.46794590969071825,0.2555453241786379,0.4757912551837342,0.46959003872102373
Cash Flow from Continuing Investing Activities,MUFG,0.46794590969071825,0.26272702688187277,0.4757912551837342,0.4688860170650632
Capital Expenditure Reported,MUFG,0.5215401175740774,0.2528350213577606,0.5205291389502682,0.46959003872102373
Proceeds Payment Federal Funds Sold And Securities Purchased Under Agreement To Resell,MUFG,0.5215401175740774,0.26272702688187277,0.5649386131231753,0.46959003872102373
Net Investment Purchase And Sale,MUFG,0.47852364180207135,0.2567842717423156,0.4789499698081962,0.46959003872102373
Purchase of Investment,MUFG,0.0,0.26272702688187277,0.0,0.47024534242967014
Sale of Investment,MUFG,1.0,0.25505734211284004,1.0,0.46959003872102373
Net Proceeds Payment for Loan,MUFG,0.5215401175740774,0.26272702688187277,0.5341719351893591,0.46842797388110036
Net PPE Purchase And Sale,MUFG,0.5211163810785673,0.2611287916484161,0.5206731319689768,0.46959003872102373
Purchase of PPE,MUFG,0.520883908078531,0.26272702688187277,0.520453424562773,0.46755811165896033
Sale of PPE,MUFG,0.5217088311979649,0.25853166412562645,0.5212697375980077,0.46959003872102373
Net Intangibles Purchase And Sale,MUFG,0.5200557556102615,0.26272702688187277,0.5199123684071426,1.0
Purchase of Intangibles,MUFG,0.5200548529972329,0.3111693218789269,0.5198756671923128,0.46959003872102373
Sale of Intangibles,MUFG,0.5214772608109574,0.26272702688187277,0.5210867314066338,0.9627020075446049
Net Business Purchase And Sale,MUFG,0.5125266742208023,0.2610635766457116,0.5209439880948633,0.46959003872102373
Purchase of Business,MUFG,0.5125266742208023,0.26272702688187277,0.5209439880948633,0.46959003872102373
Sale of Business,MUFG,0.5214763581979287,0.2581544589612368,0.5210500301918038,0.46959003872102373
Net Other Investing Changes,MUFG,0.5216288897707307,0.26272702688187277,0.5195119176717706,0.47024534242967014
Financing Cash Flow,MUFG,0.5165764832559667,0.25505734211284004,0.5191037410695775,0.46959003872102373
Cash Flow from Continuing Financing Activities,MUFG,0.5165764832559667,0.26272702688187277,0.5191037366063385,0.5144796453735295
Operating Cash Flow,C,0.5211082124306583,0.26127903516015155,0.5212602041193652,0.46904922256642
Cash Flow from Continuing Operating Activities,C,0.5211082124306583,0.26127903516015155,0.5212602041193652,0.46904922256642
Net Income from Continuing Operations,C,0.5215226371737124,0.26120270656773814,0.5211479759730809,0.4692148291353806
Operating Gains Losses,C,0.5214697039341011,0.26108503236632497,0.5210511058324184,0.46915416503612134
Gain Loss On Investment Securities,C,0.5214754154687655,0.26108704121449916,0.5210470621378257,0.46915337426535364
Depreciation Amortization Depletion,C,0.5214992243946536,0.26112010700821053,0.5210677224714567,0.46918065825311495
Depreciation & amortization,C,0.5214992243946536,0.26112010700821053,0.5210677224714567,0.46918065825311495
Deferred Tax,C,0.521464243125278,0.2610788377812707,0.5210563367486024,0.4691506089639417
Deferred Income Tax,C,0.521464243125278,0.2610788377812707,0.5210563367486024,0.4691506089639417
Other non-cash items,C,0.5215101510268166,0.2609491104908124,0.5209805866551946,0.469167761500776
Asset Impairment Charge,C,0.5214763581979287,0.2610916394145025,0.5210500301918038,0.4691617899833422
Provision for Loan Lease And Other Losses,C,0.5215224215494889,0.2611275695354584,0.5210331680746171,0.4692450269936072
Change in working capital,C,0.5209779804141799,0.26123690281593537,0.5212234895148182,0.4689069125835314
Change in Receivables,C,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.46914709602471294
Change in Loans,C,0.5214860312008853,0.26112132148296224,0.5210330297142061,0.46916755062857124
Change in Other Current Assets,C,0.5214444608564008,0.2610494230500204,0.5210404833234442,0.4691569399226335
Change in Other Current Liabilities,C,0.5214943452697822,0.2611283639088809,0.521080554283768,0.4691644642263021
Change in Other Working Capital,C,0.5209822176808975,0.2612004532969724,0.5212195127688115,0.4689033277560511
Investing Cash Flow,C,0.5214339404001007,0.2604806593177195,0.5205557443183335,0.4687187426886653
Cash Flow from Continuing Investing Activities,C,0.5214339404001007,0.2604806593177195,0.5205557443183335,0.4687187426886653
Capital Expenditure Reported,C,0.5214433476336656,0.26104453459818966,0.5210316461100959,0.46914527485567215
Proceeds Payment Federal Funds Sold And Securities Purchased Under Agreement To Resell,C,0.5215751491939105,0.2607964380295735,0.520904635716029,0.4689538412341829
Net Investment Purchase And Sale,C,0.5215698739222099,0.2608672594754714,0.5207178089920155,0.4688637125368635
Purchase of Investment,C,0.5202903647944654,0.259089016378185,0.5195216832388444,0.4675688086308
Sale of Investment,C,0.5227558673256731,0.2628657960715866,0.5222461559449749,0.47045669388940564
Net Proceeds Payment for Loan,C,0.5212771615315474,0.26099679581078006,0.5210578185439719,0.4692372438922328
Proceeds from Loans,C,0.5215004328932086,0.2611235212862861,0.5210630539233949,0.4692372438922328
Payment for Loans,C,0.5212530868362676,0.2609608274987942,0.5210447948123809,0.4692300790298223
Net PPE Purchase And Sale,C,0.5214766390108709,0.2610880341812773,0.5210508782072262,0.4691620296108476
Sale of PPE,C,0.5214766390108709,0.2610880341812773,0.5210508782072262,0.4691620296108476
Net Business Purchase And Sale,C,0.5214693729759906,0.26113140391486317,0.5210500301918038,0.4691617899833422
Purchase of Business,C,0.5214693729759906,0.26272702688187277,0.5216092183916743,0.46959003872102373
Sale of Business,C,0.5215401175740774,0.26113140391486317,0.5210500301918038,0.4691617899833422
Net Other Investing Changes,C,0.5214805453194781,0.26108151115336564,0.5210431077080143,0.4691655904755773
Financing Cash Flow,C,0.5214798031709879,0.26213981514548546,0.5211271192569311,0.47028130572567595
Cash Flow from Continuing Financing Activities,C,0.5214798031709879,0.26213981514548546,0.5211271192569311,0.47028130572567595
Change in Federal Funds And Securities Sold for Repurchase,C,0.5218557715845064,0.2611727877148928,0.5210132531019099,0.46932083555120574
Net Issuance Payments of Debt,C,0.5214323357547165,0.2615976781992501,0.5210239961183388,0.469149909251626
Net Long Term Debt Issuance,C,0.5214806706823988,0.2614516127861887,0.5210308739697377,0.46922436151754415
Long Term Debt Issuance,C,0.5218064086808748,0.261887639774873,0.5213653937376445,0.46952821877945233
Long Term Debt Payments,C,0.5211506201994527,0.2606515259856159,0.5207155104238971,0.468857932721434
Net Short Term Debt Issuance,C,0.5214280232702465,0.2612336183873616,0.521043152340405,0.469087337717424
Net Common Stock Issuance,C,0.5214664444981645,0.2610627288048472,0.5210161051116723,0.4691477717742781
Common Stock Payments,C,0.5214664444981645,0.2610627288048472,0.5210161051116723,0.4691477717742781
Net Preferred Stock Issuance,C,0.5214693077872719,0.2610875529743002,0.5210478655208575,0.4691689548457527
Preferred Stock Issuance,C,0.5214900929595141,0.2610875529743002,0.5210647588807177,0.4691761436709138
Preferred Stock Payments,C,0.5214555730256865,0.2610875529743002,0.5210331368319436,0.4691546011581811
Cash Dividends Paid,C,0.5214502225362335,0.2610493390297546,0.5210268302751451,0.4691361402551675
Net Other Financing Charges,C,0.521474708421893,0.2610849254314412,0.521048526080239,0.46915982024524805
End Cash Position,C,0.5227848061022738,0.2637000103765028,0.5222195461136705,0.47064563538483906
Changes in Cash,C,0.5210692396058895,0.26172440367475613,0.5208430073110222,0.4697256910140769
Effect of Exchange Rate Changes,C,0.5214768345770271,0.2610616976470392,0.5210446832314042,0.46915236782983105
Beginning Cash Position,C,0.5231914483152147,0.2630890150033079,0.5224319159548518,0.47009115650761546
Income Tax Paid Supplemental Data,C,0.5215050763357891,0.2611160663972442,0.5210680081187569,0.46918477984620727
Interest Paid Supplemental Data,C,0.5218423627665145,0.26126029100266307,0.5210819111084437,0.46921975108434083
Capital Expenditure,C,0.5214433476336656,0.26104453459818966,0.5210316461100959,0.46914527485567215
Issuance of Capital Stock,C,0.5214900929595141,0.2610875529743002,0.5210647588807177,0.4691761436709138
Issuance of Debt,C,0.5218064086808748,0.261887639774873,0.5213653937376445,0.46952821877945233
Repayment of Debt,C,0.5211506201994527,0.2606515259856159,0.5207155104238971,0.468857932721434
Repurchase of Capital Stock,C,0.5214456593259222,0.2610627288048472,0.5209992117518121,0.46914058294911704
Free Cash Flow,C,0.5210752018663952,0.261236016784041,0.5212418200376574,0.46903270743875
Operating Cash Flow,TD,0.5211489002201815,0.2613850534592308,0.5212737679028832,0.4702621930358477
Cash Flow from Continuing Operating Activities,TD,0.5211489002201815,0.2613850534592308,0.5212737679028832,0.4702621930358477
Net Income from Continuing Operations,TD,0.5215304247183427,0.26122067926642206,0.5211138455839524,0.4692187973668695
Operating Gains Losses,TD,0.521472266352199,0.2610719099284418,0.5210464640637911,0.46914902262985614
Gain Loss On Sale of Business,TD,0.5214763581979287,0.26107993768293264,0.5210500301918038,0.46959003872102373
Gain Loss On Investment Securities,TD,0.5214765988947363,0.2610870946819411,0.521049967706457,0.4691615982813379
Earnings Losses from Equity Investments,TD,0.5214720256553914,0.26107998351216855,0.521046526549138,0.4691492143318604
Depreciation Amortization Depletion,TD,0.5214859409395824,0.26110104204607065,0.5210592512437118,0.4691720508331221
Depreciation & amortization,TD,0.5214859409395824,0.26110104204607065,0.5210592512437118,0.4691720508331221
Depreciation,TD,0.5214825711842757,0.2610964667606853,0.5210561001969319,0.4691681353196844
Amortization,TD,0.5214797279532355,0.26109212825968553,0.5210531812385836,0.46916570549677994
Amortization of Intangibles,TD,0.5214797279532355,0.26109212825968553,0.5210531812385836,0.46916570549677994
Deferred Tax,TD,0.5214700599647957,0.26109138735370496,0.5210511817074825,0.46915668591747783
Deferred Income Tax,TD,0.5214700599647957,0.26109138735370496,0.5210511817074825,0.46915668591747783
Provision for Loan Lease And Other Losses,TD,0.5214910657757783,0.26109570294008677,0.5210490304262533,0.46919649763121984
Change in working capital,TD,0.5210809334591269,0.2612420967960055,0.5212041458367114,0.4701780885740133
Change in Loans,TD,0.521081760854403,0.2602042861105449,0.5208442614811993,0.46925848447430873
Change in Other Working Capital,TD,0.5214755308026525,0.2621253636597608,0.5214099145473159,0.4700813940830467
Investing Cash Flow,TD,0.5218585947574791,0.2608439323943916,0.5208479882858185,0.46809152248591185
Cash Flow from Continuing Investing Activities,TD,0.5218585947574791,0.2608439323943916,0.5208479882858185,0.46809152248591185
Proceeds Payment in Interest Bearing Deposits in Bank,TD,0.5216841898622837,0.26132017453758966,0.5210467764905256,0.468499143250195
Net Investment Purchase And Sale,TD,0.5216631389206497,0.26060348166996694,0.5208645736821833,0.4687602126247445
Purchase of Investment,TD,0.5212189981508869,0.25970736734374394,0.5202691775909389,0.4682163540385588
Sale of Investment,TD,0.5219204989676915,0.26198366730052314,0.5216454262830481,0.46970564856952784
Net Proceeds Payment for Loan,TD,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.46871171201765777
Proceeds from Loans,TD,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.46941479349606097
Payment for Loans,TD,0.5215401175740774,0.26272702688187277,0.5216092183916743,0.468458708504939
Net PPE Purchase And Sale,TD,0.5214671114289022,0.26107644702279725,0.5210449911948997,0.4691557465776568
